name,total_population,median_household_income,zip_code
ZCTA5 14874,166,88500.0,14874
ZCTA5 14877,680,52188.0,14877
ZCTA5 14878,793,56875.0,14878
ZCTA5 14879,2345,58417.0,14879
ZCTA5 14880,1475,57833.0,14880
ZCTA5 14881,159,82321.0,14881
ZCTA5 14882,4193,94886.0,14882
ZCTA5 14883,4525,62431.0,14883
ZCTA5 14884,363,59167.0,14884
ZCTA5 14885,659,66316.0,14885
ZCTA5 14886,6654,80446.0,14886
ZCTA5 14889,1341,62063.0,14889
ZCTA5 14891,4527,57137.0,14891
ZCTA5 14892,7531,52143.0,14892
ZCTA5 14893,30,,14893
ZCTA5 14894,1316,51806.0,14894
ZCTA5 14895,9117,59063.0,14895
ZCTA5 14897,770,64167.0,14897
ZCTA5 14898,1501,56188.0,14898
ZCTA5 14901,14430,40524.0,14901
ZCTA5 14903,7140,66142.0,14903
ZCTA5 14904,14276,54563.0,14904
ZCTA5 14905,8976,85888.0,14905
ZCTA5 15001,32013,71301.0,15001
ZCTA5 15003,11394,57943.0,15003
ZCTA5 15004,297,58257.0,15004
ZCTA5 15005,9574,77356.0,15005
ZCTA5 15006,116,,15006
ZCTA5 15007,476,,15007
ZCTA5 15009,15610,83629.0,15009
ZCTA5 15010,28621,70253.0,15010
ZCTA5 15012,15294,61903.0,15012
ZCTA5 15014,3109,52734.0,15014
ZCTA5 15015,1302,160556.0,15015
ZCTA5 15017,17602,83611.0,15017
ZCTA5 15018,899,36750.0,15018
ZCTA5 15019,1236,38092.0,15019
ZCTA5 15020,497,73723.0,15020
ZCTA5 15021,6775,72849.0,15021
ZCTA5 15022,10044,61337.0,15022
ZCTA5 15024,9192,85625.0,15024
ZCTA5 15025,16659,82917.0,15025
ZCTA5 15026,4355,99897.0,15026
ZCTA5 15027,2136,62708.0,15027
ZCTA5 15028,202,66250.0,15028
ZCTA5 15030,1044,56250.0,15030
ZCTA5 15031,372,,15031
ZCTA5 15033,4592,43232.0,15033
ZCTA5 15034,1600,47016.0,15034
ZCTA5 15035,2063,64103.0,15035
ZCTA5 15037,10412,76844.0,15037
ZCTA5 15038,268,32278.0,15038
ZCTA5 15042,7859,76576.0,15042
ZCTA5 15043,2106,86563.0,15043
ZCTA5 15044,27844,132743.0,15044
ZCTA5 15045,4400,45354.0,15045
ZCTA5 15046,2310,79514.0,15046
ZCTA5 15047,108,42708.0,15047
ZCTA5 15049,919,58417.0,15049
ZCTA5 15050,2311,92969.0,15050
ZCTA5 15051,446,65179.0,15051
ZCTA5 15052,2905,67763.0,15052
ZCTA5 15053,114,104196.0,15053
ZCTA5 15054,527,64318.0,15054
ZCTA5 15055,1205,68934.0,15055
ZCTA5 15056,1034,66176.0,15056
ZCTA5 15057,17162,112871.0,15057
ZCTA5 15059,4186,68906.0,15059
ZCTA5 15060,839,53333.0,15060
ZCTA5 15061,12523,73462.0,15061
ZCTA5 15062,6825,51094.0,15062
ZCTA5 15063,10479,65274.0,15063
ZCTA5 15064,348,,15064
ZCTA5 15065,10927,66838.0,15065
ZCTA5 15066,12136,58277.0,15066
ZCTA5 15067,2207,53048.0,15067
ZCTA5 15068,36068,62997.0,15068
ZCTA5 15071,12455,98157.0,15071
ZCTA5 15072,55,,15072
ZCTA5 15074,8543,52253.0,15074
ZCTA5 15075,29,,15075
ZCTA5 15076,859,67829.0,15076
ZCTA5 15077,166,76875.0,15077
ZCTA5 15078,611,50688.0,15078
ZCTA5 15081,343,62500.0,15081
ZCTA5 15082,225,112054.0,15082
ZCTA5 15083,1061,67337.0,15083
ZCTA5 15084,9884,61660.0,15084
ZCTA5 15085,8123,79464.0,15085
ZCTA5 15086,665,118417.0,15086
ZCTA5 15087,68,100114.0,15087
ZCTA5 15088,400,62778.0,15088
ZCTA5 15089,6640,60143.0,15089
ZCTA5 15090,25110,155879.0,15090
ZCTA5 15101,25841,110496.0,15101
ZCTA5 15102,30589,106851.0,15102
ZCTA5 15104,7946,34125.0,15104
ZCTA5 15106,19165,72112.0,15106
ZCTA5 15108,42782,94703.0,15108
ZCTA5 15110,5186,41208.0,15110
ZCTA5 15112,3345,47298.0,15112
ZCTA5 15116,14294,90316.0,15116
ZCTA5 15120,17999,55205.0,15120
ZCTA5 15122,18939,68984.0,15122
ZCTA5 15123,2,,15123
ZCTA5 15126,6776,95156.0,15126
ZCTA5 15129,10553,90833.0,15129
ZCTA5 15131,8451,68496.0,15131
ZCTA5 15132,19083,32170.0,15132
ZCTA5 15133,6139,66630.0,15133
ZCTA5 15135,4977,80798.0,15135
ZCTA5 15136,22899,62552.0,15136
ZCTA5 15137,10075,51766.0,15137
ZCTA5 15139,6712,89055.0,15139
ZCTA5 15140,3065,34400.0,15140
ZCTA5 15142,1620,104592.0,15142
ZCTA5 15143,21949,125339.0,15143
ZCTA5 15144,3939,58925.0,15144
ZCTA5 15145,6594,47196.0,15145
ZCTA5 15146,28422,78295.0,15146
ZCTA5 15147,16605,64532.0,15147
ZCTA5 15148,2287,38733.0,15148
ZCTA5 15201,13275,86049.0,15201
ZCTA5 15202,19642,65845.0,15202
ZCTA5 15203,10713,71299.0,15203
ZCTA5 15204,7809,54317.0,15204
ZCTA5 15205,24123,70954.0,15205
ZCTA5 15206,29176,69906.0,15206
ZCTA5 15207,10751,56466.0,15207
ZCTA5 15208,9500,59267.0,15208
ZCTA5 15209,11769,80221.0,15209
ZCTA5 15210,25017,50845.0,15210
ZCTA5 15211,10733,75522.0,15211
ZCTA5 15212,27600,61712.0,15212
ZCTA5 15213,29839,31330.0,15213
ZCTA5 15214,14751,59979.0,15214
ZCTA5 15215,12234,89625.0,15215
ZCTA5 15216,21503,81542.0,15216
ZCTA5 15217,26200,91695.0,15217
ZCTA5 15218,13443,67723.0,15218
ZCTA5 15219,11010,32403.0,15219
ZCTA5 15220,18519,78740.0,15220
ZCTA5 15221,29513,55241.0,15221
ZCTA5 15222,5649,111926.0,15222
ZCTA5 15223,6656,58843.0,15223
ZCTA5 15224,10516,65974.0,15224
ZCTA5 15225,1031,59620.0,15225
ZCTA5 15226,13943,77366.0,15226
ZCTA5 15227,29057,73597.0,15227
ZCTA5 15228,18187,131087.0,15228
ZCTA5 15229,15251,81600.0,15229
ZCTA5 15232,11370,66139.0,15232
ZCTA5 15233,2918,71902.0,15233
ZCTA5 15234,14330,75766.0,15234
ZCTA5 15235,33811,62292.0,15235
ZCTA5 15236,31152,87016.0,15236
ZCTA5 15237,44161,108538.0,15237
ZCTA5 15238,13000,124904.0,15238
ZCTA5 15239,21414,101782.0,15239
ZCTA5 15241,21941,144583.0,15241
ZCTA5 15243,13682,111426.0,15243
ZCTA5 15260,0,,15260
ZCTA5 15275,2,,15275
ZCTA5 15282,5702,,15282
ZCTA5 15290,0,,15290
ZCTA5 15301,50180,69275.0,15301
ZCTA5 15310,237,54375.0,15310
ZCTA5 15311,897,74167.0,15311
ZCTA5 15312,3631,74375.0,15312
ZCTA5 15313,398,62500.0,15313
ZCTA5 15314,3490,61895.0,15314
ZCTA5 15315,1128,49229.0,15315
ZCTA5 15316,159,,15316
ZCTA5 15317,43813,107962.0,15317
ZCTA5 15320,4578,62409.0,15320
ZCTA5 15321,1859,118333.0,15321
ZCTA5 15322,1656,85216.0,15322
ZCTA5 15323,3837,77045.0,15323
ZCTA5 15324,749,41667.0,15324
ZCTA5 15325,445,,15325
ZCTA5 15327,1212,68030.0,15327
ZCTA5 15329,1438,90114.0,15329
ZCTA5 15330,5687,110500.0,15330
ZCTA5 15331,824,59188.0,15331
ZCTA5 15332,8206,68610.0,15332
ZCTA5 15333,1745,79688.0,15333
ZCTA5 15334,308,93882.0,15334
ZCTA5 15337,460,67083.0,15337
ZCTA5 15338,1500,66985.0,15338
ZCTA5 15340,1303,94261.0,15340
ZCTA5 15341,608,83750.0,15341
ZCTA5 15342,5110,89702.0,15342
ZCTA5 15344,1614,75156.0,15344
ZCTA5 15345,1540,54792.0,15345
ZCTA5 15346,567,47500.0,15346
ZCTA5 15347,285,,15347
ZCTA5 15348,88,33264.0,15348
ZCTA5 15349,1502,66094.0,15349
ZCTA5 15350,508,55580.0,15350
ZCTA5 15351,1107,17774.0,15351
ZCTA5 15352,659,59375.0,15352
ZCTA5 15353,46,141136.0,15353
ZCTA5 15357,1704,83750.0,15357
ZCTA5 15358,1141,99250.0,15358
ZCTA5 15359,194,83009.0,15359
ZCTA5 15360,1541,79931.0,15360
ZCTA5 15361,92,85208.0,15361
ZCTA5 15362,609,89375.0,15362
ZCTA5 15363,569,53775.0,15363
ZCTA5 15364,683,63833.0,15364
ZCTA5 15365,154,74375.0,15365
ZCTA5 15366,551,,15366
ZCTA5 15367,9920,142107.0,15367
ZCTA5 15368,367,,15368
ZCTA5 15370,13578,65545.0,15370
ZCTA5 15376,1508,81591.0,15376
ZCTA5 15377,737,69875.0,15377
ZCTA5 15378,0,,15378
ZCTA5 15379,61,73750.0,15379
ZCTA5 15380,714,63281.0,15380
ZCTA5 15401,30230,52051.0,15401
ZCTA5 15410,992,113255.0,15410
ZCTA5 15411,685,65789.0,15411
ZCTA5 15412,179,37813.0,15412
ZCTA5 15413,456,,15413
ZCTA5 15416,545,86250.0,15416
ZCTA5 15417,7709,56383.0,15417
ZCTA5 15419,3527,44481.0,15419
ZCTA5 15420,272,,15420
ZCTA5 15421,84,250001.0,15421
ZCTA5 15422,347,,15422
ZCTA5 15423,1942,70662.0,15423
ZCTA5 15424,2059,48125.0,15424
ZCTA5 15425,17752,53859.0,15425
ZCTA5 15427,856,60833.0,15427
ZCTA5 15428,1867,66964.0,15428
ZCTA5 15429,464,53056.0,15429
ZCTA5 15430,232,62250.0,15430
ZCTA5 15431,4328,57542.0,15431
ZCTA5 15432,343,83281.0,15432
ZCTA5 15433,627,45905.0,15433
ZCTA5 15434,278,66667.0,15434
ZCTA5 15435,122,,15435
ZCTA5 15436,2006,51667.0,15436
ZCTA5 15437,2579,78686.0,15437
ZCTA5 15438,2011,50800.0,15438
ZCTA5 15440,227,,15440
ZCTA5 15442,2521,54250.0,15442
ZCTA5 15443,405,26461.0,15443
ZCTA5 15444,834,,15444
ZCTA5 15445,2409,52426.0,15445
ZCTA5 15446,70,,15446
ZCTA5 15447,126,60298.0,15447
ZCTA5 15448,154,44348.0,15448
ZCTA5 15449,771,56406.0,15449
ZCTA5 15450,2408,81750.0,15450
ZCTA5 15451,790,39148.0,15451
ZCTA5 15454,329,,15454
ZCTA5 15455,435,,15455
ZCTA5 15456,2254,46492.0,15456
ZCTA5 15458,2200,67292.0,15458
ZCTA5 15459,1676,54609.0,15459
ZCTA5 15460,94,36250.0,15460
ZCTA5 15461,3624,50694.0,15461
ZCTA5 15462,49,,15462
ZCTA5 15463,201,,15463
ZCTA5 15464,1490,47188.0,15464
ZCTA5 15465,569,48462.0,15465
ZCTA5 15466,437,48500.0,15466
ZCTA5 15467,86,80833.0,15467
ZCTA5 15468,2230,65625.0,15468
ZCTA5 15469,2447,44334.0,15469
ZCTA5 15470,713,78125.0,15470
ZCTA5 15472,106,53148.0,15472
ZCTA5 15473,3328,66786.0,15473
ZCTA5 15474,2399,50769.0,15474
ZCTA5 15475,800,41326.0,15475
ZCTA5 15476,45,,15476
ZCTA5 15477,794,70000.0,15477
ZCTA5 15478,5679,71311.0,15478
ZCTA5 15479,2275,68309.0,15479
ZCTA5 15480,1458,43491.0,15480
ZCTA5 15482,425,40750.0,15482
ZCTA5 15483,301,48929.0,15483
ZCTA5 15484,870,96393.0,15484
ZCTA5 15486,2127,66734.0,15486
ZCTA5 15488,89,,15488
ZCTA5 15489,161,103125.0,15489
ZCTA5 15490,541,66429.0,15490
ZCTA5 15492,172,,15492
ZCTA5 15501,16447,55797.0,15501
ZCTA5 15502,86,80625.0,15502
ZCTA5 15510,2128,,15510
ZCTA5 15520,225,,15520
ZCTA5 15521,1961,57353.0,15521
ZCTA5 15522,10865,62679.0,15522
ZCTA5 15530,5187,59318.0,15530
ZCTA5 15531,3625,52955.0,15531
ZCTA5 15532,127,71250.0,15532
ZCTA5 15533,1297,50221.0,15533
ZCTA5 15534,881,52826.0,15534
ZCTA5 15535,1901,57208.0,15535
ZCTA5 15536,354,53750.0,15536
ZCTA5 15537,8272,58300.0,15537
ZCTA5 15538,751,61667.0,15538
ZCTA5 15539,303,,15539
ZCTA5 15540,367,69009.0,15540
ZCTA5 15541,2998,61750.0,15541
ZCTA5 15542,1096,51827.0,15542
ZCTA5 15544,382,86940.0,15544
ZCTA5 15545,2673,54015.0,15545
ZCTA5 15546,618,,15546
ZCTA5 15547,875,61538.0,15547
ZCTA5 15550,1677,53438.0,15550
ZCTA5 15551,601,71500.0,15551
ZCTA5 15552,5551,65821.0,15552
ZCTA5 15554,2298,62602.0,15554
ZCTA5 15555,78,73750.0,15555
ZCTA5 15557,3430,59833.0,15557
ZCTA5 15558,2021,69375.0,15558
ZCTA5 15559,2407,68299.0,15559
ZCTA5 15560,140,38750.0,15560
ZCTA5 15561,179,56500.0,15561
ZCTA5 15562,355,81719.0,15562
ZCTA5 15563,2598,59851.0,15563
ZCTA5 15564,101,49375.0,15564
ZCTA5 15565,15,,15565
ZCTA5 15601,55670,75369.0,15601
ZCTA5 15610,4130,70397.0,15610
ZCTA5 15611,214,44083.0,15611
ZCTA5 15612,510,56842.0,15612
ZCTA5 15613,12732,73600.0,15613
ZCTA5 15615,164,85542.0,15615
ZCTA5 15616,433,113363.0,15616
ZCTA5 15617,246,96250.0,15617
ZCTA5 15618,2388,57353.0,15618
ZCTA5 15619,472,,15619
ZCTA5 15620,681,55938.0,15620
ZCTA5 15622,1052,81771.0,15622
ZCTA5 15623,1026,54926.0,15623
ZCTA5 15624,489,,15624
ZCTA5 15625,80,78036.0,15625
ZCTA5 15626,5168,67337.0,15626
ZCTA5 15627,5956,56653.0,15627
ZCTA5 15628,423,60648.0,15628
ZCTA5 15629,650,55724.0,15629
ZCTA5 15631,656,57639.0,15631
ZCTA5 15632,8886,94157.0,15632
ZCTA5 15633,595,109000.0,15633
ZCTA5 15634,471,46359.0,15634
ZCTA5 15635,173,31083.0,15635
ZCTA5 15636,3839,151250.0,15636
ZCTA5 15637,1889,69722.0,15637
ZCTA5 15638,34,,15638
ZCTA5 15639,2028,77354.0,15639
ZCTA5 15640,360,80729.0,15640
ZCTA5 15641,484,67344.0,15641
ZCTA5 15642,46727,92975.0,15642
ZCTA5 15644,18675,64555.0,15644
ZCTA5 15646,173,66486.0,15646
ZCTA5 15647,33,,15647
ZCTA5 15650,27367,63314.0,15650
ZCTA5 15655,440,29426.0,15655
ZCTA5 15656,9766,68750.0,15656
ZCTA5 15658,8114,78750.0,15658
ZCTA5 15660,125,37788.0,15660
ZCTA5 15661,831,79279.0,15661
ZCTA5 15662,928,81053.0,15662
ZCTA5 15663,413,73594.0,15663
ZCTA5 15665,1171,97589.0,15665
ZCTA5 15666,15420,64943.0,15666
ZCTA5 15668,14477,121743.0,15668
ZCTA5 15670,3166,78125.0,15670
ZCTA5 15671,607,53278.0,15671
ZCTA5 15672,3440,70709.0,15672
ZCTA5 15673,1184,64046.0,15673
ZCTA5 15674,223,83182.0,15674
ZCTA5 15675,1259,71970.0,15675
ZCTA5 15676,468,75469.0,15676
ZCTA5 15677,387,45500.0,15677
ZCTA5 15678,332,47212.0,15678
ZCTA5 15679,2438,67969.0,15679
ZCTA5 15680,270,46292.0,15680
ZCTA5 15681,4506,71389.0,15681
ZCTA5 15682,221,65357.0,15682
ZCTA5 15683,7855,53519.0,15683
ZCTA5 15684,247,79286.0,15684
ZCTA5 15686,1099,57083.0,15686
ZCTA5 15687,1186,52629.0,15687
ZCTA5 15688,666,60150.0,15688
ZCTA5 15689,51,73929.0,15689
ZCTA5 15690,9359,55907.0,15690
ZCTA5 15691,329,162945.0,15691
ZCTA5 15692,769,66047.0,15692
ZCTA5 15693,176,58026.0,15693
ZCTA5 15695,243,,15695
ZCTA5 15696,219,66250.0,15696
ZCTA5 15697,2906,59551.0,15697
ZCTA5 15698,771,46578.0,15698
ZCTA5 15701,31236,56538.0,15701
ZCTA5 15705,3070,,15705
ZCTA5 15710,206,58125.0,15710
ZCTA5 15711,357,44375.0,15711
ZCTA5 15712,119,,15712
ZCTA5 15713,128,,15713
ZCTA5 15714,5215,49107.0,15714
ZCTA5 15715,498,54722.0,15715
ZCTA5 15716,494,31136.0,15716
ZCTA5 15717,9563,63544.0,15717
ZCTA5 15720,305,68563.0,15720
ZCTA5 15721,167,43750.0,15721
ZCTA5 15722,2382,67279.0,15722
ZCTA5 15723,11,,15723
ZCTA5 15724,2069,65625.0,15724
ZCTA5 15725,1208,86167.0,15725
ZCTA5 15727,220,56875.0,15727
ZCTA5 15728,3468,58628.0,15728
ZCTA5 15729,1122,54522.0,15729
ZCTA5 15730,140,63482.0,15730
ZCTA5 15731,191,55392.0,15731
ZCTA5 15732,1637,56146.0,15732
ZCTA5 15733,71,,15733
ZCTA5 15734,154,52770.0,15734
ZCTA5 15736,349,62708.0,15736
ZCTA5 15737,110,,15737
ZCTA5 15738,190,46875.0,15738
ZCTA5 15739,368,68750.0,15739
ZCTA5 15741,54,87083.0,15741
ZCTA5 15742,1007,51635.0,15742
ZCTA5 15744,46,109688.0,15744
ZCTA5 15745,229,63214.0,15745
ZCTA5 15746,94,39250.0,15746
ZCTA5 15747,1796,54130.0,15747
ZCTA5 15748,7153,65517.0,15748
ZCTA5 15750,308,,15750
ZCTA5 15752,93,39125.0,15752
ZCTA5 15753,425,53625.0,15753
ZCTA5 15754,382,72750.0,15754
ZCTA5 15756,141,45625.0,15756
ZCTA5 15757,1200,51328.0,15757
ZCTA5 15759,2778,57250.0,15759
ZCTA5 15760,142,78125.0,15760
ZCTA5 15761,145,55250.0,15761
ZCTA5 15762,866,62500.0,15762
ZCTA5 15763,22,,15763
ZCTA5 15764,154,58750.0,15764
ZCTA5 15765,1538,71250.0,15765
ZCTA5 15767,14136,49907.0,15767
ZCTA5 15770,192,44688.0,15770
ZCTA5 15771,868,59196.0,15771
ZCTA5 15772,1544,54500.0,15772
ZCTA5 15773,488,62813.0,15773
ZCTA5 15774,2689,81544.0,15774
ZCTA5 15775,467,78365.0,15775
ZCTA5 15776,29,26250.0,15776
ZCTA5 15777,33,31786.0,15777
ZCTA5 15778,364,85417.0,15778
ZCTA5 15779,575,44901.0,15779
ZCTA5 15780,65,77500.0,15780
ZCTA5 15781,76,43750.0,15781
ZCTA5 15783,52,76250.0,15783
ZCTA5 15784,49,58125.0,15784
ZCTA5 15801,20251,66380.0,15801
ZCTA5 15821,64,48750.0,15821
ZCTA5 15823,1289,62695.0,15823
ZCTA5 15824,4954,62500.0,15824
ZCTA5 15825,9407,61522.0,15825
ZCTA5 15827,345,72000.0,15827
ZCTA5 15828,287,35938.0,15828
ZCTA5 15829,1313,66719.0,15829
ZCTA5 15831,56,,15831
ZCTA5 15832,282,40139.0,15832
ZCTA5 15834,4086,47880.0,15834
ZCTA5 15840,1807,55125.0,15840
ZCTA5 15841,188,27386.0,15841
ZCTA5 15845,3109,65000.0,15845
ZCTA5 15846,3361,77917.0,15846
ZCTA5 15847,80,84583.0,15847
ZCTA5 15848,1081,62917.0,15848
ZCTA5 15849,1285,59412.0,15849
ZCTA5 15851,7227,60842.0,15851
ZCTA5 15853,6330,60380.0,15853
ZCTA5 15856,883,61667.0,15856
ZCTA5 15857,12825,64894.0,15857
ZCTA5 15860,1193,67000.0,15860
ZCTA5 15861,107,76563.0,15861
ZCTA5 15863,135,65417.0,15863
ZCTA5 15864,1852,61417.0,15864
ZCTA5 15865,1023,37885.0,15865
ZCTA5 15866,160,78750.0,15866
ZCTA5 15868,1596,61042.0,15868
ZCTA5 15870,1239,58750.0,15870
ZCTA5 15901,3466,27946.0,15901
ZCTA5 15902,11593,42163.0,15902
ZCTA5 15904,16283,65122.0,15904
ZCTA5 15905,19722,70620.0,15905
ZCTA5 15906,9654,39713.0,15906
ZCTA5 15909,4850,59226.0,15909
ZCTA5 15920,691,73750.0,15920
ZCTA5 15921,267,50917.0,15921
ZCTA5 15922,81,,15922
ZCTA5 15923,1609,52347.0,15923
ZCTA5 15924,867,58333.0,15924
ZCTA5 15925,95,55750.0,15925
ZCTA5 15926,2474,60972.0,15926
ZCTA5 15927,851,95375.0,15927
ZCTA5 15928,2241,90156.0,15928
ZCTA5 15929,146,,15929
ZCTA5 15930,410,140904.0,15930
ZCTA5 15931,8852,62772.0,15931
ZCTA5 15934,0,,15934
ZCTA5 15935,2567,65481.0,15935
ZCTA5 15936,1353,57917.0,15936
ZCTA5 15937,601,58767.0,15937
ZCTA5 15938,2307,66680.0,15938
ZCTA5 15940,3823,86250.0,15940
ZCTA5 15942,2134,86528.0,15942
ZCTA5 15943,3747,51875.0,15943
ZCTA5 15944,3198,70086.0,15944
ZCTA5 15945,162,,15945
ZCTA5 15946,6630,56602.0,15946
ZCTA5 15948,343,52845.0,15948
ZCTA5 15949,727,69375.0,15949
ZCTA5 15951,550,38821.0,15951
ZCTA5 15952,1157,55859.0,15952
ZCTA5 15953,131,37277.0,15953
ZCTA5 15954,2186,43190.0,15954
ZCTA5 15955,2241,69125.0,15955
ZCTA5 15956,2464,52679.0,15956
ZCTA5 15957,317,77750.0,15957
ZCTA5 15958,2190,69265.0,15958
ZCTA5 15960,169,63359.0,15960
ZCTA5 15961,823,53472.0,15961
ZCTA5 15962,388,56750.0,15962
ZCTA5 15963,10383,59256.0,15963
ZCTA5 16001,39733,61325.0,16001
ZCTA5 16002,15722,82676.0,16002
ZCTA5 16020,1179,85625.0,16020
ZCTA5 16022,296,75625.0,16022
ZCTA5 16023,4130,83704.0,16023
ZCTA5 16024,278,80000.0,16024
ZCTA5 16025,4880,75000.0,16025
ZCTA5 16027,441,70000.0,16027
ZCTA5 16028,2053,61250.0,16028
ZCTA5 16029,902,58306.0,16029
ZCTA5 16030,253,48750.0,16030
ZCTA5 16033,7934,100606.0,16033
ZCTA5 16034,1781,85750.0,16034
ZCTA5 16035,144,60385.0,16035
ZCTA5 16036,297,59911.0,16036
ZCTA5 16037,4840,90078.0,16037
ZCTA5 16038,3213,74868.0,16038
ZCTA5 16040,1013,87891.0,16040
ZCTA5 16041,1865,68750.0,16041
ZCTA5 16045,1109,69750.0,16045
ZCTA5 16046,19577,143987.0,16046
ZCTA5 16048,225,57500.0,16048
ZCTA5 16049,2897,63295.0,16049
ZCTA5 16050,978,58558.0,16050
ZCTA5 16051,3118,80642.0,16051
ZCTA5 16052,2246,79438.0,16052
ZCTA5 16053,3284,74342.0,16053
ZCTA5 16054,358,70250.0,16054
ZCTA5 16055,8856,89112.0,16055
ZCTA5 16056,4429,73527.0,16056
ZCTA5 16057,15264,56285.0,16057
ZCTA5 16059,9770,100169.0,16059
ZCTA5 16061,2578,72500.0,16061
ZCTA5 16063,8188,86533.0,16063
ZCTA5 16066,33543,125390.0,16066
ZCTA5 16101,30960,50481.0,16101
ZCTA5 16102,4933,52480.0,16102
ZCTA5 16105,15195,67256.0,16105
ZCTA5 16110,380,82938.0,16110
ZCTA5 16111,1168,55833.0,16111
ZCTA5 16112,1431,79821.0,16112
ZCTA5 16113,351,59625.0,16113
ZCTA5 16114,575,63750.0,16114
ZCTA5 16115,3451,70033.0,16115
ZCTA5 16116,2783,69046.0,16116
ZCTA5 16117,16013,69982.0,16117
ZCTA5 16120,2185,65288.0,16120
ZCTA5 16121,4290,39412.0,16121
ZCTA5 16123,2601,104750.0,16123
ZCTA5 16124,1656,56597.0,16124
ZCTA5 16125,17088,56851.0,16125
ZCTA5 16127,15295,69842.0,16127
ZCTA5 16130,1876,57171.0,16130
ZCTA5 16131,784,62989.0,16131
ZCTA5 16132,370,51346.0,16132
ZCTA5 16133,1528,79813.0,16133
ZCTA5 16134,4080,57798.0,16134
ZCTA5 16136,797,62411.0,16136
ZCTA5 16137,12327,69975.0,16137
ZCTA5 16140,386,76193.0,16140
ZCTA5 16141,1901,68375.0,16141
ZCTA5 16142,5433,78750.0,16142
ZCTA5 16143,1995,88452.0,16143
ZCTA5 16145,2674,64500.0,16145
ZCTA5 16146,13033,44736.0,16146
ZCTA5 16148,16563,72680.0,16148
ZCTA5 16150,7053,61638.0,16150
ZCTA5 16151,57,73958.0,16151
ZCTA5 16153,2303,64625.0,16153
ZCTA5 16154,2351,70441.0,16154
ZCTA5 16155,94,55179.0,16155
ZCTA5 16156,3385,68510.0,16156
ZCTA5 16157,2759,56582.0,16157
ZCTA5 16159,4664,70482.0,16159
ZCTA5 16160,949,41841.0,16160
ZCTA5 16161,703,43625.0,16161
ZCTA5 16172,899,,16172
ZCTA5 16201,16734,70949.0,16201
ZCTA5 16210,569,46875.0,16210
ZCTA5 16211,203,43182.0,16211
ZCTA5 16212,248,51833.0,16212
ZCTA5 16213,119,65000.0,16213
ZCTA5 16214,8655,53430.0,16214
ZCTA5 16217,87,54219.0,16217
ZCTA5 16218,1138,72232.0,16218
ZCTA5 16220,72,,16220
ZCTA5 16222,3139,61313.0,16222
ZCTA5 16223,57,58542.0,16223
ZCTA5 16224,827,77853.0,16224
ZCTA5 16226,7994,61563.0,16226
ZCTA5 16228,386,64750.0,16228
ZCTA5 16229,4900,74792.0,16229
ZCTA5 16230,485,46696.0,16230
ZCTA5 16232,4091,58583.0,16232
ZCTA5 16233,1148,89787.0,16233
ZCTA5 16235,1407,80972.0,16235
ZCTA5 16236,215,,16236
ZCTA5 16238,446,75714.0,16238
ZCTA5 16239,3988,50218.0,16239
ZCTA5 16240,1436,59722.0,16240
ZCTA5 16242,4328,54727.0,16242
ZCTA5 16244,329,49091.0,16244
ZCTA5 16245,262,48750.0,16245
ZCTA5 16246,189,66250.0,16246
ZCTA5 16248,3177,62425.0,16248
ZCTA5 16249,1757,76042.0,16249
ZCTA5 16250,238,58971.0,16250
ZCTA5 16253,121,98542.0,16253
ZCTA5 16254,3468,57250.0,16254
ZCTA5 16255,1956,65357.0,16255
ZCTA5 16256,1925,57847.0,16256
ZCTA5 16258,1870,51125.0,16258
ZCTA5 16259,2111,60326.0,16259
ZCTA5 16260,284,50104.0,16260
ZCTA5 16262,2811,72019.0,16262
ZCTA5 16263,362,53000.0,16263
ZCTA5 16301,15067,57368.0,16301
ZCTA5 16311,397,73750.0,16311
ZCTA5 16312,0,,16312
ZCTA5 16313,1705,54052.0,16313
ZCTA5 16314,5439,70021.0,16314
ZCTA5 16316,4688,64906.0,16316
ZCTA5 16317,1335,55956.0,16317
ZCTA5 16319,1050,62679.0,16319
ZCTA5 16321,10,,16321
ZCTA5 16322,117,23500.0,16322
ZCTA5 16323,14694,62233.0,16323
ZCTA5 16326,316,83365.0,16326
ZCTA5 16327,2544,70893.0,16327
ZCTA5 16328,233,45208.0,16328
ZCTA5 16329,456,68333.0,16329
ZCTA5 16331,147,,16331
ZCTA5 16332,88,40375.0,16332
ZCTA5 16333,191,44500.0,16333
ZCTA5 16334,448,71364.0,16334
ZCTA5 16335,27112,58531.0,16335
ZCTA5 16340,1849,57813.0,16340
ZCTA5 16341,1790,60260.0,16341
ZCTA5 16342,2185,62227.0,16342
ZCTA5 16343,616,85139.0,16343
ZCTA5 16344,470,56250.0,16344
ZCTA5 16345,3602,94722.0,16345
ZCTA5 16346,3246,68804.0,16346
ZCTA5 16347,1538,51806.0,16347
ZCTA5 16350,2486,67813.0,16350
ZCTA5 16351,1552,50625.0,16351
ZCTA5 16352,220,45417.0,16352
ZCTA5 16353,2459,54674.0,16353
ZCTA5 16354,10120,45642.0,16354
ZCTA5 16360,1328,70833.0,16360
ZCTA5 16361,38,88750.0,16361
ZCTA5 16362,1018,63750.0,16362
ZCTA5 16364,1278,76953.0,16364
ZCTA5 16365,17303,57694.0,16365
ZCTA5 16370,327,35179.0,16370
ZCTA5 16371,3165,55075.0,16371
